item_id,fold_k,c_min,agent,agent_chosen,has_doc_ref,retrieval_recall,eta,eta_solo,z_agent,baseline,tau_star_solo,abstained,abstained_solo,z_system
q_0510,1,0.7,claude-haiku-4.5,claude-haiku-4.5,False,,1.0,1.0,0,Bsolo,0.8387096774193549,True,True,
q_0517,1,0.7,claude-haiku-4.5,claude-haiku-4.5,True,1.0,0.5882352941176471,0.5882352941176471,0,Bsolo,0.8387096774193549,False,False,0.0
q_0519,1,0.7,claude-haiku-4.5,claude-haiku-4.5,True,0.6666666666666666,0.9090909090909091,0.9090909090909091,0,Bsolo,0.8387096774193549,True,True,
q_0540,1,0.7,claude-haiku-4.5,claude-haiku-4.5,True,0.6666666666666666,0.8387096774193549,0.8387096774193549,0,Bsolo,0.8387096774193549,False,False,0.0
q_0542,1,0.7,claude-haiku-4.5,claude-haiku-4.5,False,,1.0,1.0,0,Bsolo,0.8387096774193549,True,True,
q_0550,1,0.7,claude-haiku-4.5,claude-haiku-4.5,True,1.0,1.0,1.0,0,Bsolo,0.8387096774193549,True,True,
q_0578,1,0.7,claude-haiku-4.5,claude-haiku-4.5,True,0.0,0.8387096774193549,0.8387096774193549,0,Bsolo,0.8387096774193549,False,False,0.0
q_0588,1,0.7,claude-haiku-4.5,claude-haiku-4.5,True,1.0,0.5882352941176471,0.5882352941176471,0,Bsolo,0.8387096774193549,False,False,0.0
q_0595,1,0.7,claude-haiku-4.5,claude-haiku-4.5,True,1.0,1.0,1.0,0,Bsolo,0.8387096774193549,True,True,
q_0600,1,0.7,claude-haiku-4.5,claude-haiku-4.5,True,0.25,0.8387096774193549,0.8387096774193549,1,Bsolo,0.8387096774193549,False,False,1.0
q_0604,1,0.7,claude-haiku-4.5,claude-haiku-4.5,True,0.0,0.8387096774193549,0.8387096774193549,0,Bsolo,0.8387096774193549,False,False,0.0
q_0612,1,0.7,claude-haiku-4.5,claude-haiku-4.5,True,0.0,0.8387096774193549,0.8387096774193549,0,Bsolo,0.8387096774193549,False,False,0.0
q_0625,1,0.7,claude-haiku-4.5,claude-haiku-4.5,True,1.0,0.5882352941176471,0.5882352941176471,1,Bsolo,0.8387096774193549,False,False,1.0
q_0640,1,0.7,claude-haiku-4.5,claude-haiku-4.5,False,,0.8387096774193549,0.8387096774193549,0,Bsolo,0.8387096774193549,False,False,0.0
q_0654,1,0.7,claude-haiku-4.5,claude-haiku-4.5,False,,1.0,1.0,0,Bsolo,0.8387096774193549,True,True,
q_0693,1,0.7,claude-haiku-4.5,claude-haiku-4.5,True,1.0,0.5882352941176471,0.5882352941176471,0,Bsolo,0.8387096774193549,False,False,0.0
q_0708,1,0.7,claude-haiku-4.5,claude-haiku-4.5,True,0.25,0.8387096774193549,0.8387096774193549,0,Bsolo,0.8387096774193549,False,False,0.0
q_0710,1,0.7,claude-haiku-4.5,claude-haiku-4.5,True,1.0,0.8387096774193549,0.8387096774193549,0,Bsolo,0.8387096774193549,False,False,0.0
q_0039,2,0.7,claude-haiku-4.5,claude-haiku-4.5,True,1.0,1.0,1.0,0,Bsolo,0.8333333333333334,True,True,
q_0061,2,0.7,claude-haiku-4.5,claude-haiku-4.5,True,0.0,1.0,1.0,0,Bsolo,0.8333333333333334,True,True,
q_0080,2,0.7,claude-haiku-4.5,claude-haiku-4.5,False,,1.0,1.0,0,Bsolo,0.8333333333333334,True,True,
q_0106,2,0.7,claude-haiku-4.5,claude-haiku-4.5,True,0.5,0.5964912280701755,0.5964912280701755,1,Bsolo,0.8333333333333334,False,False,1.0
q_0111,2,0.7,claude-haiku-4.5,claude-haiku-4.5,True,1.0,1.0,1.0,0,Bsolo,0.8333333333333334,True,True,
q_0152,2,0.7,claude-haiku-4.5,claude-haiku-4.5,True,0.3333333333333333,0.8333333333333334,0.8333333333333334,0,Bsolo,0.8333333333333334,False,False,0.0
q_0162,2,0.7,claude-haiku-4.5,claude-haiku-4.5,True,0.75,0.8333333333333334,0.8333333333333334,0,Bsolo,0.8333333333333334,False,False,0.0
q_0169,2,0.7,claude-haiku-4.5,claude-haiku-4.5,False,,1.0,1.0,0,Bsolo,0.8333333333333334,True,True,
q_0182,2,0.7,claude-haiku-4.5,claude-haiku-4.5,True,0.6666666666666666,0.8333333333333334,0.8333333333333334,1,Bsolo,0.8333333333333334,False,False,1.0
q_0194,2,0.7,claude-haiku-4.5,claude-haiku-4.5,True,0.5,0.8333333333333334,0.8333333333333334,0,Bsolo,0.8333333333333334,False,False,0.0
q_0207,2,0.7,claude-haiku-4.5,claude-haiku-4.5,True,0.2,0.8333333333333334,0.8333333333333334,0,Bsolo,0.8333333333333334,False,False,0.0
q_0215,2,0.7,claude-haiku-4.5,claude-haiku-4.5,True,0.6666666666666666,0.5964912280701755,0.5964912280701755,0,Bsolo,0.8333333333333334,False,False,0.0
q_0216,2,0.7,claude-haiku-4.5,claude-haiku-4.5,True,0.0,1.0,1.0,0,Bsolo,0.8333333333333334,True,True,
q_0231,2,0.7,claude-haiku-4.5,claude-haiku-4.5,True,0.5,1.0,1.0,0,Bsolo,0.8333333333333334,True,True,
q_0237,2,0.7,claude-haiku-4.5,claude-haiku-4.5,True,0.0,0.8333333333333334,0.8333333333333334,0,Bsolo,0.8333333333333334,False,False,0.0
q_0246,2,0.7,claude-haiku-4.5,claude-haiku-4.5,True,0.4,0.8888888888888888,0.8888888888888888,0,Bsolo,0.8333333333333334,True,True,
q_0257,2,0.7,claude-haiku-4.5,claude-haiku-4.5,True,1.0,1.0,1.0,0,Bsolo,0.8333333333333334,True,True,
q_0268,2,0.7,claude-haiku-4.5,claude-haiku-4.5,True,0.0,0.8333333333333334,0.8333333333333334,0,Bsolo,0.8333333333333334,False,False,0.0
q_0296,2,0.7,claude-haiku-4.5,claude-haiku-4.5,True,0.0,0.5964912280701755,0.5964912280701755,1,Bsolo,0.8333333333333334,False,False,1.0
q_0323,2,0.7,claude-haiku-4.5,claude-haiku-4.5,True,1.0,1.0,1.0,0,Bsolo,0.8333333333333334,True,True,
q_0347,2,0.7,claude-haiku-4.5,claude-haiku-4.5,False,,0.9777777777777777,0.9777777777777777,0,Bsolo,0.8333333333333334,True,True,
q_0352,2,0.7,claude-haiku-4.5,claude-haiku-4.5,True,0.0,0.5964912280701755,0.5964912280701755,0,Bsolo,0.8333333333333334,False,False,0.0
q_0356,2,0.7,claude-haiku-4.5,claude-haiku-4.5,True,0.0,0.8888888888888888,0.8888888888888888,0,Bsolo,0.8333333333333334,True,True,
q_0423,2,0.7,claude-haiku-4.5,claude-haiku-4.5,True,0.0,0.8333333333333334,0.8333333333333334,0,Bsolo,0.8333333333333334,False,False,0.0
q_0434,2,0.7,claude-haiku-4.5,claude-haiku-4.5,True,0.0,0.5964912280701755,0.5964912280701755,0,Bsolo,0.8333333333333334,False,False,0.0
q_0443,2,0.7,claude-haiku-4.5,claude-haiku-4.5,True,0.75,0.5964912280701755,0.5964912280701755,1,Bsolo,0.8333333333333334,False,False,1.0
q_0451,2,0.7,claude-haiku-4.5,claude-haiku-4.5,True,1.0,0.8888888888888888,0.8888888888888888,0,Bsolo,0.8333333333333334,True,True,
q_0463,2,0.7,claude-haiku-4.5,claude-haiku-4.5,False,,0.8333333333333334,0.8333333333333334,0,Bsolo,0.8333333333333334,False,False,0.0
q_0475,2,0.7,claude-haiku-4.5,claude-haiku-4.5,False,,1.0,1.0,0,Bsolo,0.8333333333333334,True,True,
q_0507,2,0.7,claude-haiku-4.5,claude-haiku-4.5,True,1.0,0.8333333333333334,0.8333333333333334,0,Bsolo,0.8333333333333334,False,False,0.0
q_0514,2,0.7,claude-haiku-4.5,claude-haiku-4.5,True,0.6666666666666666,0.5964912280701755,0.5964912280701755,0,Bsolo,0.8333333333333334,False,False,0.0
q_0525,2,0.7,claude-haiku-4.5,claude-haiku-4.5,True,1.0,0.5964912280701755,0.5964912280701755,1,Bsolo,0.8333333333333334,False,False,1.0
q_0559,2,0.7,claude-haiku-4.5,claude-haiku-4.5,True,0.375,0.5964912280701755,0.5964912280701755,0,Bsolo,0.8333333333333334,False,False,0.0
q_0580,2,0.7,claude-haiku-4.5,claude-haiku-4.5,True,0.0,1.0,1.0,0,Bsolo,0.8333333333333334,True,True,
q_0587,2,0.7,claude-haiku-4.5,claude-haiku-4.5,True,0.5,0.8888888888888888,0.8888888888888888,0,Bsolo,0.8333333333333334,True,True,
q_0622,2,0.7,claude-haiku-4.5,claude-haiku-4.5,False,,1.0,1.0,0,Bsolo,0.8333333333333334,True,True,
q_0624,2,0.7,claude-haiku-4.5,claude-haiku-4.5,True,0.6666666666666666,0.5964912280701755,0.5964912280701755,1,Bsolo,0.8333333333333334,False,False,1.0
q_0686,2,0.7,claude-haiku-4.5,claude-haiku-4.5,True,1.0,0.8333333333333334,0.8333333333333334,1,Bsolo,0.8333333333333334,False,False,1.0
q_0692,2,0.7,claude-haiku-4.5,claude-haiku-4.5,True,1.0,0.5964912280701755,0.5964912280701755,0,Bsolo,0.8333333333333334,False,False,0.0
q_0700,2,0.7,claude-haiku-4.5,claude-haiku-4.5,True,1.0,0.5964912280701755,0.5964912280701755,1,Bsolo,0.8333333333333334,False,False,1.0
q_0018,3,0.7,claude-haiku-4.5,claude-haiku-4.5,True,0.0,0.5306122448979591,0.5306122448979591,1,Bsolo,0.8125,False,False,1.0
q_0079,3,0.7,claude-haiku-4.5,claude-haiku-4.5,True,0.3333333333333333,0.5306122448979591,0.5306122448979591,0,Bsolo,0.8125,False,False,0.0
q_0083,3,0.7,claude-haiku-4.5,claude-haiku-4.5,False,,0.8125,0.8125,0,Bsolo,0.8125,False,False,0.0
q_0098,3,0.7,claude-haiku-4.5,claude-haiku-4.5,True,1.0,0.8125,0.8125,0,Bsolo,0.8125,False,False,0.0
q_0117,3,0.7,claude-haiku-4.5,claude-haiku-4.5,True,0.5,0.5306122448979591,0.5306122448979591,0,Bsolo,0.8125,False,False,0.0
q_0149,3,0.7,claude-haiku-4.5,claude-haiku-4.5,True,0.09090909090909091,0.5306122448979591,0.5306122448979591,0,Bsolo,0.8125,False,False,0.0
q_0180,3,0.7,claude-haiku-4.5,claude-haiku-4.5,True,0.25,0.8125,0.8125,0,Bsolo,0.8125,False,False,0.0
q_0189,3,0.7,claude-haiku-4.5,claude-haiku-4.5,True,0.0,0.5306122448979591,0.5306122448979591,1,Bsolo,0.8125,False,False,1.0
q_0198,3,0.7,claude-haiku-4.5,claude-haiku-4.5,True,0.3333333333333333,0.5306122448979591,0.5306122448979591,0,Bsolo,0.8125,False,False,0.0
q_0223,3,0.7,claude-haiku-4.5,claude-haiku-4.5,False,,0.5306122448979591,0.5306122448979591,0,Bsolo,0.8125,False,False,0.0
q_0260,3,0.7,claude-haiku-4.5,claude-haiku-4.5,True,0.0,1.0,1.0,0,Bsolo,0.8125,True,True,
q_0277,3,0.7,claude-haiku-4.5,claude-haiku-4.5,True,0.0,1.0,1.0,0,Bsolo,0.8125,True,True,
q_0283,3,0.7,claude-haiku-4.5,claude-haiku-4.5,True,0.25,0.5306122448979591,0.5306122448979591,0,Bsolo,0.8125,False,False,0.0
q_0299,3,0.7,claude-haiku-4.5,claude-haiku-4.5,True,0.5,1.0,1.0,0,Bsolo,0.8125,True,True,
q_0335,3,0.7,claude-haiku-4.5,claude-haiku-4.5,True,0.14285714285714285,0.5306122448979591,0.5306122448979591,0,Bsolo,0.8125,False,False,0.0
q_0343,3,0.7,claude-haiku-4.5,claude-haiku-4.5,False,,1.0,1.0,0,Bsolo,0.8125,True,True,
q_0345,3,0.7,claude-haiku-4.5,claude-haiku-4.5,True,0.4,0.5306122448979591,0.5306122448979591,0,Bsolo,0.8125,False,False,0.0
q_0383,3,0.7,claude-haiku-4.5,claude-haiku-4.5,True,1.0,0.5306122448979591,0.5306122448979591,1,Bsolo,0.8125,False,False,1.0
q_0385,3,0.7,claude-haiku-4.5,claude-haiku-4.5,True,0.0,0.5306122448979591,0.5306122448979591,0,Bsolo,0.8125,False,False,0.0
q_0388,3,0.7,claude-haiku-4.5,claude-haiku-4.5,True,0.0,0.8125,0.8125,0,Bsolo,0.8125,False,False,0.0
q_0396,3,0.7,claude-haiku-4.5,claude-haiku-4.5,False,,0.5306122448979591,0.5306122448979591,1,Bsolo,0.8125,False,False,1.0
q_0399,3,0.7,claude-haiku-4.5,claude-haiku-4.5,True,0.0,0.5306122448979591,0.5306122448979591,1,Bsolo,0.8125,False,False,1.0
q_0424,3,0.7,claude-haiku-4.5,claude-haiku-4.5,True,1.0,0.5306122448979591,0.5306122448979591,1,Bsolo,0.8125,False,False,1.0
q_0435,3,0.7,claude-haiku-4.5,claude-haiku-4.5,True,0.0,0.8125,0.8125,0,Bsolo,0.8125,False,False,0.0
q_0438,3,0.7,claude-haiku-4.5,claude-haiku-4.5,True,0.75,0.8125,0.8125,1,Bsolo,0.8125,False,False,1.0
q_0455,3,0.7,claude-haiku-4.5,claude-haiku-4.5,True,1.0,1.0,1.0,0,Bsolo,0.8125,True,True,
q_0467,3,0.7,claude-haiku-4.5,claude-haiku-4.5,False,,1.0,1.0,0,Bsolo,0.8125,True,True,
q_0478,3,0.7,claude-haiku-4.5,claude-haiku-4.5,False,,1.0,1.0,0,Bsolo,0.8125,True,True,
q_0516,3,0.7,claude-haiku-4.5,claude-haiku-4.5,True,1.0,0.8125,0.8125,0,Bsolo,0.8125,False,False,0.0
q_0522,3,0.7,claude-haiku-4.5,claude-haiku-4.5,True,1.0,0.5306122448979591,0.5306122448979591,0,Bsolo,0.8125,False,False,0.0
q_0546,3,0.7,claude-haiku-4.5,claude-haiku-4.5,False,,1.0,1.0,0,Bsolo,0.8125,True,True,
q_0549,3,0.7,claude-haiku-4.5,claude-haiku-4.5,True,1.0,1.0,1.0,0,Bsolo,0.8125,True,True,
q_0553,3,0.7,claude-haiku-4.5,claude-haiku-4.5,True,1.0,0.8125,0.8125,0,Bsolo,0.8125,False,False,0.0
q_0564,3,0.7,claude-haiku-4.5,claude-haiku-4.5,True,0.25,0.5306122448979591,0.5306122448979591,0,Bsolo,0.8125,False,False,0.0
q_0576,3,0.7,claude-haiku-4.5,claude-haiku-4.5,True,0.0,0.5306122448979591,0.5306122448979591,0,Bsolo,0.8125,False,False,0.0
q_0608,3,0.7,claude-haiku-4.5,claude-haiku-4.5,True,0.5,1.0,1.0,0,Bsolo,0.8125,True,True,
q_0671,3,0.7,claude-haiku-4.5,claude-haiku-4.5,True,0.0,0.5306122448979591,0.5306122448979591,0,Bsolo,0.8125,False,False,0.0
q_0676,3,0.7,claude-haiku-4.5,claude-haiku-4.5,True,1.0,0.8125,0.8125,0,Bsolo,0.8125,False,False,0.0
q_0690,3,0.7,claude-haiku-4.5,claude-haiku-4.5,True,1.0,1.0,1.0,1,Bsolo,0.8125,True,True,
q_0694,3,0.7,claude-haiku-4.5,claude-haiku-4.5,True,1.0,0.5306122448979591,0.5306122448979591,0,Bsolo,0.8125,False,False,0.0
q_0022,4,0.7,claude-haiku-4.5,claude-haiku-4.5,True,1.0,0.5964912280701755,0.5964912280701755,0,Bsolo,0.9777777777777777,False,False,0.0
q_0023,4,0.7,claude-haiku-4.5,claude-haiku-4.5,True,1.0,0.9111111111111111,0.9111111111111111,1,Bsolo,0.9777777777777777,False,False,1.0
q_0031,4,0.7,claude-haiku-4.5,claude-haiku-4.5,True,0.5,0.5964912280701755,0.5964912280701755,1,Bsolo,0.9777777777777777,False,False,1.0
q_0040,4,0.7,claude-haiku-4.5,claude-haiku-4.5,True,1.0,0.5964912280701755,0.5964912280701755,0,Bsolo,0.9777777777777777,False,False,0.0
q_0060,4,0.7,claude-haiku-4.5,claude-haiku-4.5,False,,1.0,1.0,0,Bsolo,0.9777777777777777,True,True,
q_0069,4,0.7,claude-haiku-4.5,claude-haiku-4.5,True,0.6666666666666666,0.5964912280701755,0.5964912280701755,1,Bsolo,0.9777777777777777,False,False,1.0
q_0073,4,0.7,claude-haiku-4.5,claude-haiku-4.5,False,,0.8888888888888888,0.8888888888888888,0,Bsolo,0.9777777777777777,False,False,0.0
q_0105,4,0.7,claude-haiku-4.5,claude-haiku-4.5,True,1.0,0.9777777777777777,0.9777777777777777,0,Bsolo,0.9777777777777777,False,False,0.0
q_0118,4,0.7,claude-haiku-4.5,claude-haiku-4.5,True,1.0,0.5964912280701755,0.5964912280701755,0,Bsolo,0.9777777777777777,False,False,0.0
q_0139,4,0.7,claude-haiku-4.5,claude-haiku-4.5,True,1.0,0.5964912280701755,0.5964912280701755,1,Bsolo,0.9777777777777777,False,False,1.0
q_0146,4,0.7,claude-haiku-4.5,claude-haiku-4.5,False,,0.9777777777777777,0.9777777777777777,0,Bsolo,0.9777777777777777,False,False,0.0
q_0166,4,0.7,claude-haiku-4.5,claude-haiku-4.5,False,,0.9111111111111111,0.9111111111111111,0,Bsolo,0.9777777777777777,False,False,0.0
q_0192,4,0.7,claude-haiku-4.5,claude-haiku-4.5,True,1.0,0.5964912280701755,0.5964912280701755,1,Bsolo,0.9777777777777777,False,False,1.0
q_0222,4,0.7,claude-haiku-4.5,claude-haiku-4.5,True,0.0,1.0,1.0,0,Bsolo,0.9777777777777777,True,True,
q_0224,4,0.7,claude-haiku-4.5,claude-haiku-4.5,True,1.0,0.5964912280701755,0.5964912280701755,1,Bsolo,0.9777777777777777,False,False,1.0
q_0284,4,0.7,claude-haiku-4.5,claude-haiku-4.5,True,1.0,0.5964912280701755,0.5964912280701755,1,Bsolo,0.9777777777777777,False,False,1.0
q_0285,4,0.7,claude-haiku-4.5,claude-haiku-4.5,True,0.2,0.5964912280701755,0.5964912280701755,0,Bsolo,0.9777777777777777,False,False,0.0
q_0364,4,0.7,claude-haiku-4.5,claude-haiku-4.5,True,0.4,0.5964912280701755,0.5964912280701755,0,Bsolo,0.9777777777777777,False,False,0.0
q_0369,4,0.7,claude-haiku-4.5,claude-haiku-4.5,True,1.0,0.5964912280701755,0.5964912280701755,0,Bsolo,0.9777777777777777,False,False,0.0
q_0374,4,0.7,claude-haiku-4.5,claude-haiku-4.5,False,,0.5964912280701755,0.5964912280701755,1,Bsolo,0.9777777777777777,False,False,1.0
q_0382,4,0.7,claude-haiku-4.5,claude-haiku-4.5,False,,0.8333333333333334,0.8333333333333334,1,Bsolo,0.9777777777777777,False,False,1.0
